staff_id,hotel_id,first_name,last_name,gender,position,department,position_level,start_date,salary,annual_bonus,shift,email,phone,emergency_contact,emergency_relation,emergency_phone,skills,languages,certifications,employment_type,education_level,work_schedule,performance_rating,vacation_days_per_year,sick_days_per_year,is_active,end_date,termination_reason,date_of_birth,nationality
367b346f-ee0c-46aa-a52d-7efe72dc9f34,db51cafb-0dc8-424d-a78c-49866f1ad693,Lucy,Jacquet,F,Public Area Cleaner,Housekeeping,Intermediate,2019-01-15,118200.28,16547.46,Afternoon,lucy.jacquet@luxuryhotels.com,+1-987-331-8058,Michael Morris,Spouse,+1-677-495-3756,"Teamwork, Attention to Detail, Cleaning Techniques, Time Management","English (Native), Japanese (Fluent), Russian (Intermediate)",,Full-time,Master's Degree,Shift Work,Exceeds Expectations,16,11,True,,,1991-10-15,Europe
2c1fd0da-b90d-447f-891d-5324d36b13dc,db51cafb-0dc8-424d-a78c-49866f1ad693,Gala,Godoy,F,Laundry Attendant,Housekeeping,Entry Level,2023-12-01,49917.74,6740.56,Afternoon,ggodoy@luxuryhotels.com,+1-864-475-5046,Jack Tran,Parent,+1-762-301-5274,"Cleaning Techniques, Time Management, Attention to Detail, Teamwork",German (Native),,Full-time,Vocational Training,8-4,Meets Expectations,10,6,True,,,2001-11-27,Europe
c6199d14-5f1e-44da-816d-d69ff490d481,db51cafb-0dc8-424d-a78c-49866f1ad693,Sandra,Manacorda,F,Housekeeper,Housekeeping,Entry Level,2025-08-14,53717.11,5213.82,Afternoon,sandra.manacorda@hotelgroup.com,+1-299-353-9285,James Crawford,Sibling,+1-279-719-1682,"Cleaning Techniques, Attention to Detail, Teamwork, Time Management","English (Native), Japanese (Fluent), French (Intermediate), Arabic (Fluent)",,Full-time,Bachelor's Degree,9-5,Meets Expectations,13,9,True,,,2006-09-26,Europe
f66adccb-435b-48cb-9495-91b605aa05cb,db51cafb-0dc8-424d-a78c-49866f1ad693,Massimiliano,Boiardo,M,Public Area Cleaner,Housekeeping,Intermediate,2025-02-27,68602.59,6054.52,Morning,mboiardo@hotelgroup.com,+1-699-688-4579,Stephanie Morrow,Parent,+1-622-832-1506,"Time Management, Attention to Detail, Cleaning Techniques","German (Native), English (Basic), Spanish (Fluent)",,Full-time,Bachelor's Degree,9-5,Unsatisfactory,19,7,True,,,1991-10-06,Europe
f8e8d852-98a7-4d7a-ad5a-11662bd8cb0d,db51cafb-0dc8-424d-a78c-49866f1ad693,Paulina,Brugnaro,F,Laundry Attendant,Housekeeping,Entry Level,2025-04-09,56048.84,4904.11,Morning,pbrugnaro@hotelgroup.com,+1-513-619-5934,Matthew Scott,Spouse,+1-844-659-4841,"Cleaning Techniques, Attention to Detail, Teamwork","Japanese (Native), German (Fluent), Arabic (Fluent), Chinese (Fluent)",,Part-time,High School,30 hours/week,Meets Expectations,13,5,False,2025-11-15,Resigned,1997-02-10,Europe
382a9c78-c252-4241-a1d7-668e1fc7fda3,db51cafb-0dc8-424d-a78c-49866f1ad693,Hanno,Weller,M,Housekeeping Supervisor,Housekeeping,Intermediate,2025-11-28,97714.7,15844.33,Afternoon,hanno.weller@hotelgroup.com,+1-253-591-5066,Jonathan Wilcox,Parent,+1-364-768-2400,"Attention to Detail, Time Management, Teamwork, Cleaning Techniques",Japanese (Native),,Part-time,High School,30 hours/week,Meets Expectations,15,7,True,,,1986-04-02,Europe
704a4387-2b57-492e-9b2e-e0411a928124,db51cafb-0dc8-424d-a78c-49866f1ad693,Belén,Cantón,F,Housekeeping Supervisor,Housekeeping,Intermediate,2025-10-23,79497.25,9971.91,Morning,bcantón@hotelgroup.com,+1-820-497-4863,Robert Lane,Sibling,+1-315-254-8906,"Teamwork, Time Management, Attention to Detail, Cleaning Techniques",English (Native),,Full-time,High School,8-4,Unsatisfactory,17,7,True,,,2003-05-27,Europe
8484e009-525c-4789-b315-a935f6eef133,db51cafb-0dc8-424d-a78c-49866f1ad693,William,Camus,M,Laundry Attendant,Housekeeping,Entry Level,2021-09-22,64908.75,11068.9,Afternoon,william.camus@luxuryhotels.com,+1-614-649-7200,Sherry Stephens,Parent,+1-847-487-9561,"Teamwork, Time Management, Attention to Detail",Arabic (Native),,Full-time,Bachelor's Degree,9-5,Needs Improvement,14,8,True,,,2001-03-07,Europe
adc5c55f-f69c-4f02-8449-bd0708a86d99,db51cafb-0dc8-424d-a78c-49866f1ad693,Gianpaolo,Praga,M,Public Area Cleaner,Housekeeping,Intermediate,2025-08-20,68869.69,4982.19,Afternoon,gianpaolo.praga@luxuryhotels.com,+1-905-384-9221,Charles Hill,Spouse,+1-914-538-7036,"Attention to Detail, Cleaning Techniques, Teamwork, Time Management","French (Native), Chinese (Intermediate), English (Basic), German (Intermediate)",,Full-time,High School,9-5,Meets Expectations,15,11,True,,,1995-06-22,Europe
f934b32d-faad-44d1-a981-10186255a6a7,db51cafb-0dc8-424d-a78c-49866f1ad693,Amaya,Prieto,F,Housekeeper,Housekeeping,Entry Level,2024-05-07,57358.69,3132.13,Morning,amayap@luxuryhotels.com,+1-221-232-8312,David Rose,Sibling,+1-997-618-5542,"Attention to Detail, Time Management","English (Native), Japanese (Basic), Spanish (Fluent)",,Full-time,Vocational Training,9-5,Meets Expectations,13,10,True,,,1990-09-23,Europe
232fea93-8694-418e-a5b0-1d60e069ae49,db51cafb-0dc8-424d-a78c-49866f1ad693,Elías,Cózar,M,Laundry Attendant,Housekeeping,Entry Level,2021-08-06,66905.31,9532.63,Morning,ecózar@hotelgroup.com,+1-818-946-8058,Catherine Curtis,Sibling,+1-763-302-7846,"Teamwork, Cleaning Techniques, Attention to Detail","English (Native), Spanish (Basic), Arabic (Basic)",,Seasonal,Bachelor's Degree,Summer Only,Exceeds Expectations,14,7,True,,,1989-08-31,Europe
7b2d312d-60db-4c46-a217-3628a9e749cd,db51cafb-0dc8-424d-a78c-49866f1ad693,Anne,Gray,F,Housekeeping Supervisor,Housekeeping,Intermediate,2022-12-02,74919.12,4836.0,Afternoon,anneg@hotelgroup.com,+1-850-879-2605,Elizabeth Collins,Sibling,+1-701-714-4960,"Attention to Detail, Cleaning Techniques, Teamwork, Time Management","English (Native), German (Basic), French (Basic), Japanese (Intermediate)",,Full-time,PhD,9-5,Meets Expectations,19,9,True,,,1994-03-27,Europe
2960a750-251c-40f5-a3c0-06f9d30effd8,db51cafb-0dc8-424d-a78c-49866f1ad693,Ariadna,Boix,F,Housekeeping Supervisor,Housekeeping,Intermediate,2021-05-28,99844.04,5597.16,Morning,aboix@luxuryhotels.com,+1-217-542-9531,Lindsey Thomas,Friend,+1-928-250-2707,"Cleaning Techniques, Time Management, Attention to Detail, Teamwork","Spanish (Native), French (Fluent), Japanese (Basic), Russian (Fluent)",,Full-time,High School,10-6,Meets Expectations,19,5,True,,,1997-12-09,Europe
a70d2ee1-d1fc-464e-940e-7039dad71d97,db51cafb-0dc8-424d-a78c-49866f1ad693,Emiliano,Jara,M,Laundry Attendant,Housekeeping,Entry Level,2024-03-26,49372.72,4555.73,Afternoon,emiliano.jara@hospitalitygroup.com,+1-219-321-4805,Shawn Rich,Parent,+1-997-386-7050,"Cleaning Techniques, Attention to Detail, Teamwork, Time Management","Chinese (Native), Arabic (Fluent), Spanish (Intermediate)",,Full-time,High School,9-5,Needs Improvement,13,5,True,,,2004-06-27,Europe
218685ee-23c2-4685-b432-1e86393a4e17,db51cafb-0dc8-424d-a78c-49866f1ad693,Carla,Cagnotto,F,Housekeeping Supervisor,Housekeeping,Intermediate,2024-02-06,82417.5,15357.95,Morning,carla.cagnotto@luxuryhotels.com,+1-569-604-6201,Patrick Lucas,Friend,+1-478-993-1020,"Time Management, Teamwork, Attention to Detail, Cleaning Techniques","Japanese (Native), English (Basic)",,Full-time,High School,Shift Work,Meets Expectations,16,6,True,,,2004-02-03,Europe
773f162e-f372-4056-a309-f0eb9b4dc516,db51cafb-0dc8-424d-a78c-49866f1ad693,Ovidio,Tejedor,M,Housekeeper,Housekeeping,Entry Level,2021-07-14,60298.27,8405.63,Afternoon,otejedor@luxuryhotels.com,+1-293-212-7645,Chris Payne,Friend,+1-343-241-9338,"Cleaning Techniques, Attention to Detail",Chinese (Native),,Full-time,High School,Shift Work,Meets Expectations,14,6,False,2024-12-02,Retired,1987-01-20,Europe
640847ad-5c87-4f89-b768-50e17a1aefde,db51cafb-0dc8-424d-a78c-49866f1ad693,María Luisa,Camacho,F,Public Area Cleaner,Housekeeping,Intermediate,2016-07-21,132328.23,10525.07,Morning,mcamacho@hospitalitygroup.com,+1-766-946-5799,Robert Clark,Friend,+1-374-488-3744,"Attention to Detail, Cleaning Techniques","Japanese (Native), Russian (Fluent)",,Full-time,Master's Degree,10-6,Meets Expectations,16,12,True,,,1986-10-30,Europe
aa138237-8760-41e7-95f0-e3ac41e12913,db51cafb-0dc8-424d-a78c-49866f1ad693,Alain,Delmas,M,Public Area Cleaner,Housekeeping,Intermediate,2016-04-04,146629.69,11641.68,Afternoon,adelmas@luxuryhotels.com,+1-362-513-1237,Crystal Gordon,Sibling,+1-948-685-4482,"Time Management, Cleaning Techniques, Attention to Detail","French (Native), Chinese (Intermediate), German (Basic), Russian (Fluent)",,Part-time,Master's Degree,Weekends Only,Meets Expectations,15,7,True,,,1981-05-04,Europe
d69808d2-991e-4d5d-bd11-6da826676366,db51cafb-0dc8-424d-a78c-49866f1ad693,André,Faivre,M,Room Attendant,Housekeeping,Entry Level,2022-03-21,61776.45,10310.04,Morning,afaivre@hotelgroup.com,+1-649-308-3196,Matthew Holland,Sibling,+1-228-283-3884,"Attention to Detail, Cleaning Techniques, Time Management, Teamwork","French (Native), German (Basic), Chinese (Fluent), Arabic (Fluent)",,Full-time,High School,Shift Work,Meets Expectations,13,5,True,,,1987-09-07,Europe
b3967845-706a-48f1-9872-813eb6817e90,db51cafb-0dc8-424d-a78c-49866f1ad693,Jérôme,Mathieu,M,Public Area Cleaner,Housekeeping,Intermediate,2022-03-24,69720.26,10549.23,Morning,jérôme.mathieu@hotelgroup.com,+1-779-896-5894,Brandon Bell,Sibling,+1-914-348-6618,"Teamwork, Attention to Detail, Cleaning Techniques",English (Native),,Full-time,Bachelor's Degree,9-5,Meets Expectations,18,11,True,,,1983-07-25,Europe
33af0051-b47f-47dd-8914-006ce5e8ddb4,db51cafb-0dc8-424d-a78c-49866f1ad693,Kathleen,Höfig,F,Housekeeper,Housekeeping,Entry Level,2021-05-12,55260.57,4998.9,Afternoon,khöfig@hospitalitygroup.com,+1-258-273-8826,Elizabeth Walters,Spouse,+1-892-796-3583,"Attention to Detail, Teamwork, Time Management, Cleaning Techniques","Russian (Native), French (Fluent), English (Fluent), German (Intermediate)",,Full-time,PhD,9-5,Meets Expectations,13,9,True,,,1986-04-27,Europe
d43d85d4-f5f9-4c95-877a-b733ece5a781,db51cafb-0dc8-424d-a78c-49866f1ad693,Román,Villena,M,Public Area Cleaner,Housekeeping,Intermediate,2021-02-04,109466.17,9973.88,Morning,rvillena@luxuryhotels.com,+1-955-362-4588,Kevin Alvarez DVM,Sibling,+1-309-376-8924,"Teamwork, Attention to Detail, Time Management",English (Native),,Contract,High School,Temporary,Unsatisfactory,18,12,True,,,2000-09-13,Europe
0a0c8822-e9d6-49e2-94dd-207759cf53b4,db51cafb-0dc8-424d-a78c-49866f1ad693,Flavia,Prado,F,Room Attendant,Housekeeping,Entry Level,2025-11-17,68654.25,12069.26,Morning,flaviap@hospitalitygroup.com,+1-539-596-3284,Sara Walters,Spouse,+1-338-962-6656,"Attention to Detail, Time Management, Cleaning Techniques","French (Native), German (Basic)",,Full-time,High School,9-5,Meets Expectations,15,10,False,2026-02-04,Terminated,1986-11-12,Europe
84acb8aa-8d89-4265-8e63-66774cf8c7d1,db51cafb-0dc8-424d-a78c-49866f1ad693,Hans-Michael,Ruppert,M,Public Area Cleaner,Housekeeping,Intermediate,2023-04-10,87459.06,14202.91,Morning,hruppert@hotelgroup.com,+1-483-759-9971,Joseph Aguilar,Parent,+1-987-209-1206,"Attention to Detail, Time Management, Teamwork, Cleaning Techniques","Chinese (Native), French (Intermediate), Spanish (Fluent)",,Full-time,Vocational Training,9-5,Exceeds Expectations,15,9,True,,,1985-11-21,Europe
342fe600-2b18-4abb-a0ac-8e760ad47c3f,db51cafb-0dc8-424d-a78c-49866f1ad693,Mohamed,Mielcarek,M,Laundry Attendant,Housekeeping,Entry Level,2025-04-24,55150.25,9406.12,Afternoon,mohamedm@hospitalitygroup.com,+1-650-897-3073,Alexander Schultz,Friend,+1-772-829-1894,"Teamwork, Time Management, Attention to Detail","Russian (Native), English (Intermediate)",,Full-time,High School,10-6,Meets Expectations,14,12,False,2025-10-16,Resigned,2002-10-11,Europe
fdac358d-da93-42ac-b34a-3cccb4c73cff,db51cafb-0dc8-424d-a78c-49866f1ad693,Emmanuel,Lebrun,M,Housekeeping Supervisor,Housekeeping,Intermediate,2017-12-18,86945.0,12740.82,Morning,emmanuell@hotelgroup.com,+1-819-373-6292,Elizabeth Parks,Friend,+1-879-683-4629,"Time Management, Cleaning Techniques, Teamwork, Attention to Detail","Chinese (Native), German (Basic)",,Full-time,High School,9-5,Meets Expectations,16,8,True,,,1991-04-21,Europe
062f3086-ebf2-455f-9391-9f543a08ac9c,db51cafb-0dc8-424d-a78c-49866f1ad693,Luís,Pons,M,Room Attendant,Housekeeping,Entry Level,2025-05-08,50650.47,6119.25,Afternoon,lpons@luxuryhotels.com,+1-740-452-8898,Mrs. Julie Malone MD,Parent,+1-756-475-1998,"Attention to Detail, Cleaning Techniques, Teamwork, Time Management",Spanish (Native),,Full-time,High School,10-6,Meets Expectations,11,7,False,2025-08-29,Resigned,1993-05-17,Europe
151c4999-5446-4534-89d7-9ab172aad3b4,db51cafb-0dc8-424d-a78c-49866f1ad693,Jules,Jacquot,M,Housekeeper,Housekeeping,Entry Level,2021-03-11,70713.54,5726.58,Afternoon,jjacquot@hospitalitygroup.com,+1-622-923-2683,Brandy Lowe,Parent,+1-790-797-3949,"Attention to Detail, Time Management, Cleaning Techniques, Teamwork",Spanish (Native),,Part-time,High School,Weekends Only,Meets Expectations,15,7,True,,,2001-08-24,Europe
06f3630f-aa29-4a41-aa35-b37270017644,db51cafb-0dc8-424d-a78c-49866f1ad693,Miriam,Bou,F,Public Area Cleaner,Housekeeping,Intermediate,2022-08-04,84924.11,15302.49,Afternoon,miriam.bou@hospitalitygroup.com,+1-629-402-3421,Perry Bradshaw,Sibling,+1-865-833-2443,"Cleaning Techniques, Attention to Detail, Teamwork, Time Management","Japanese (Native), Russian (Intermediate), French (Fluent)",,Full-time,Bachelor's Degree,9-5,Meets Expectations,20,10,True,,,1999-04-01,Europe
7056a483-39b0-4424-9cbd-8c6c04a5f09f,db51cafb-0dc8-424d-a78c-49866f1ad693,Yvonne,Skinner,F,Room Attendant,Housekeeping,Entry Level,2021-04-22,75940.8,8261.34,Morning,yvonnes@luxuryhotels.com,+1-913-280-4434,Steven Reed,Sibling,+1-602-457-4571,"Teamwork, Cleaning Techniques","Russian (Native), Arabic (Intermediate), Chinese (Fluent)",,Full-time,Vocational Training,Shift Work,Meets Expectations,12,10,True,,,1982-05-16,Europe
3c12d61d-9c78-43a6-bb2c-c35061569b5d,db51cafb-0dc8-424d-a78c-49866f1ad693,Ivo,Beckmann,M,Housekeeper,Housekeeping,Entry Level,2026-08-19,48330.45,4817.07,Morning,ivo.beckmann@hospitalitygroup.com,+1-382-480-8459,Christina Smith,Parent,+1-235-435-9576,"Teamwork, Time Management, Attention to Detail","German (Native), Arabic (Intermediate)",,Full-time,Vocational Training,8-4,Exceeds Expectations,13,12,True,,,1998-10-08,Europe
a4e37778-7c9e-41f8-b7ce-62f223d7a57f,db51cafb-0dc8-424d-a78c-49866f1ad693,Declan,Jones,M,Housekeeping Supervisor,Housekeeping,Intermediate,2022-12-16,126802.17,21437.59,Morning,declan.jones@hotelgroup.com,+1-946-478-7428,Levi Mccarthy,Sibling,+1-936-881-9529,"Attention to Detail, Time Management, Cleaning Techniques",English (Native),,Full-time,High School,8-4,Meets Expectations,15,12,True,,,1988-09-01,Europe
479c4266-21b9-4fbf-b7bb-dad771aaed98,db51cafb-0dc8-424d-a78c-49866f1ad693,Livio,Nitto,M,Housekeeper,Housekeeping,Entry Level,2021-05-14,67984.19,4663.27,Morning,lnitto@luxuryhotels.com,+1-469-442-8425,Jodi Gibson,Spouse,+1-500-410-5910,"Teamwork, Time Management, Cleaning Techniques","French (Native), Russian (Basic), German (Intermediate), Spanish (Fluent)",,Full-time,High School,10-6,Exceeds Expectations,13,11,True,,,1994-09-14,Europe
6c45f615-20e5-4d88-a7ca-cf2b4aac62a3,db51cafb-0dc8-424d-a78c-49866f1ad693,Ignacio,Bonet,M,Housekeeper,Housekeeping,Entry Level,2023-06-28,60018.67,10354.82,Morning,ibonet@hospitalitygroup.com,+1-448-417-4855,Monica Hoover,Parent,+1-625-903-8975,"Time Management, Attention to Detail, Cleaning Techniques",Spanish (Native),,Full-time,Vocational Training,8-4,Exceeds Expectations,14,9,True,,,1995-02-24,Europe
a298cfbe-db16-4ee2-a6dd-5f5b6e6f1de0,db51cafb-0dc8-424d-a78c-49866f1ad693,Martin,Martinez,M,Laundry Attendant,Housekeeping,Entry Level,2024-10-15,44454.06,6196.81,Morning,martin.martinez@luxuryhotels.com,+1-873-601-1690,Luke Powell,Friend,+1-931-925-4487,"Cleaning Techniques, Attention to Detail, Teamwork, Time Management","Chinese (Native), German (Basic), Spanish (Basic), Russian (Basic)",,Full-time,High School,8-4,Meets Expectations,14,7,True,,,1997-08-19,Europe
50b86438-8813-498b-9eb7-777a3f9e72ae,db51cafb-0dc8-424d-a78c-49866f1ad693,Roxana,Lluch,F,Public Area Cleaner,Housekeeping,Intermediate,2025-02-28,75630.66,13433.31,Afternoon,roxana.lluch@hospitalitygroup.com,+1-731-316-6158,Ashley Ballard,Friend,+1-330-828-2200,"Cleaning Techniques, Attention to Detail, Time Management, Teamwork","Spanish (Native), Japanese (Intermediate), English (Basic)",,Full-time,High School,8-4,Exceeds Expectations,19,9,True,,,1988-05-23,Europe
2b572ebf-544f-4c1e-8a1f-fc4ded4bd459,db51cafb-0dc8-424d-a78c-49866f1ad693,Mauro,Vecoli,M,Public Area Cleaner,Housekeeping,Intermediate,2022-04-22,91252.18,11665.06,Afternoon,mvecoli@hotelgroup.com,+1-409-842-4774,Michael Gomez,Parent,+1-963-558-6337,"Time Management, Teamwork, Attention to Detail, Cleaning Techniques","Arabic (Native), English (Intermediate)",,Full-time,Vocational Training,Shift Work,Meets Expectations,17,6,True,,,1996-05-09,Europe
7e8d64e4-ad2c-471c-85ed-92dcc6747aac,db51cafb-0dc8-424d-a78c-49866f1ad693,Elisabet,Llobet,F,Laundry Attendant,Housekeeping,Entry Level,2023-09-08,78517.19,6866.87,Afternoon,elisabetl@hospitalitygroup.com,+1-271-741-2175,John Escobar,Friend,+1-318-280-7395,"Teamwork, Time Management, Cleaning Techniques, Attention to Detail",Arabic (Native),,Part-time,Master's Degree,30 hours/week,Exceeds Expectations,15,11,True,,,1995-09-13,Europe
f707fc22-5819-433f-a7a1-a3941f528257,db51cafb-0dc8-424d-a78c-49866f1ad693,Guillaume,Nguyen,M,Laundry Attendant,Housekeeping,Entry Level,2024-09-18,43937.08,8360.5,Afternoon,guillaume.nguyen@hospitalitygroup.com,+1-231-544-6155,Christopher Mitchell,Sibling,+1-591-959-3397,"Time Management, Teamwork, Attention to Detail, Cleaning Techniques","Russian (Native), Chinese (Fluent)",,Part-time,High School,Weekends Only,Meets Expectations,10,9,False,2025-08-16,Terminated,1986-06-15,Europe
cf9b20bf-0c1a-4b06-85f9-783b427a34ba,db51cafb-0dc8-424d-a78c-49866f1ad693,Svenja,Eberth,F,Housekeeping Supervisor,Housekeeping,Intermediate,2025-04-11,73420.05,9733.53,Afternoon,svenjae@luxuryhotels.com,+1-615-261-5218,Jeffrey Thompson,Parent,+1-225-860-6004,"Time Management, Attention to Detail",German (Native),,Part-time,High School,Weekends Only,Meets Expectations,15,12,False,2025-10-04,End of Contract,1999-10-22,Europe
7c07b285-3c88-4b96-84ad-593567c7ea95,db51cafb-0dc8-424d-a78c-49866f1ad693,Eric,Hayward,M,Room Attendant,Housekeeping,Entry Level,2025-04-23,63960.07,3487.73,Morning,erich@luxuryhotels.com,+1-783-565-1684,Christina Patel,Parent,+1-675-389-3502,"Attention to Detail, Cleaning Techniques, Teamwork",Spanish (Native),,Full-time,High School,8-4,Exceeds Expectations,13,11,True,,,2004-04-18,Europe
417f586a-aab6-4493-8c0e-f7bfdc4992ab,db51cafb-0dc8-424d-a78c-49866f1ad693,Franck,Brunel,M,Public Area Cleaner,Housekeeping,Intermediate,2016-02-01,117046.07,20298.62,Afternoon,franck.brunel@hotelgroup.com,+1-554-850-8348,David Rhodes,Sibling,+1-929-307-2173,"Teamwork, Time Management","Japanese (Native), Chinese (Intermediate), English (Intermediate)",,Full-time,High School,10-6,Meets Expectations,16,9,True,,,1995-06-11,Europe
705c1474-5e9e-4484-aee1-cbacdb37a345,db51cafb-0dc8-424d-a78c-49866f1ad693,Ligia,Dueñas,F,Housekeeper,Housekeeping,Entry Level,2026-04-17,55858.39,4444.54,Morning,ligia.dueñas@hospitalitygroup.com,+1-934-992-1568,Frank Brennan,Spouse,+1-759-765-3980,"Time Management, Cleaning Techniques, Teamwork, Attention to Detail",Russian (Native),,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,10,10,False,,,2001-03-04,Europe
19e55d01-3cb7-41e5-b747-eb5ccf4e6e07,db51cafb-0dc8-424d-a78c-49866f1ad693,Philip,Bennett,M,Room Attendant,Housekeeping,Entry Level,2021-10-04,61761.73,8924.11,Afternoon,philipb@hotelgroup.com,+1-394-756-4285,Janice Flores,Parent,+1-701-900-1814,"Attention to Detail, Teamwork, Cleaning Techniques","German (Native), French (Intermediate)",,Full-time,Bachelor's Degree,10-6,Exceeds Expectations,10,6,True,,,1988-07-30,Europe
aef6533f-1512-4f70-90b4-c0f33587587a,db51cafb-0dc8-424d-a78c-49866f1ad693,Heinz-Joachim,Hartung,M,Housekeeping Supervisor,Housekeeping,Intermediate,2017-03-24,102717.54,13369.51,Afternoon,heinz-joachimh@hotelgroup.com,+1-545-557-6794,Monica Sexton,Parent,+1-912-867-4619,"Cleaning Techniques, Attention to Detail",Spanish (Native),,Full-time,High School,10-6,Meets Expectations,19,12,True,,,1984-06-07,Europe
11450a6f-7814-4f57-9281-46a597ed2802,db51cafb-0dc8-424d-a78c-49866f1ad693,Mitchell,Hardy,M,Room Attendant,Housekeeping,Entry Level,2021-04-19,61514.38,8324.84,Morning,mhardy@hotelgroup.com,+1-488-277-9013,Haley Taylor,Parent,+1-597-988-3508,"Time Management, Attention to Detail, Cleaning Techniques, Teamwork",German (Native),,Seasonal,High School,Winter Only,Meets Expectations,12,5,True,,,1996-04-23,Europe
